date,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2010-08-05,0.01774110437812783,0.6340734464697749,-2.1215534766656132,-0.30184228640806227,0.3582300773520665,1.043171382487797,-0.8007371635935003,-0.35767329275987975,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.926916564864
2010-08-06,-0.020301883127356254,0.6269192049826146,-2.0999611572909855,-0.41767024322951307,0.33988669299465296,1.016611764609721,-0.8172168891654892,-0.3801659165609983,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.4910306693241
2010-08-09,-0.05545271368797953,0.6183498388056863,-2.0766275218377586,-0.5326167087509529,0.31851575976271496,0.9862301529394338,-0.8367943075141676,-0.40618492629703806,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.3457210827492
2010-08-10,-0.0785899692468705,0.6031765574098412,-2.0320498302256245,-0.6551439994524875,0.30747411092621363,0.9557837617133467,-0.8454678472888985,-0.43277578240090275,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.9779249448122
2010-08-11,-0.08348438869202049,0.5936637747730683,-1.907371598997935,-0.7256633034533705,0.2811166266068233,0.9191833126862418,-0.8822684374759715,-0.46884975743786617,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.7739557212972
2010-08-12,-0.09371817480460677,0.5762891883042506,-1.817519689342226,-0.8092286786944173,0.2581428733824898,0.8845262503331424,-0.9164669657306251,-0.5047331170188881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.1964465590777
2010-08-13,-0.11018122202920225,0.5645751005945051,-1.7130407246262858,-0.8515402610949472,0.26170469558781284,0.8571244982296637,-0.9460809086757779,-0.5413312845596913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.6714674553677
2010-08-16,-0.11107111647377488,0.5578925673372678,-1.573038911906926,-0.8799242809553025,0.26491033557260363,0.826159870557175,-0.9748274976434576,-0.5784059907403486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.2454617544313
2010-08-17,-0.12397458592007957,0.5391814742170027,-1.4539328921307533,-0.9465650232361368,0.2697187955497896,0.7937700926570822,-0.9973787010577583,-0.6156713123769476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0766840266615
2010-08-18,-0.16757941370414386,0.5188194022920081,-1.4100517269500583,-1.0116190811769519,0.27755480440150027,0.7606029600873871,-1.018938642783518,-0.6553669810768031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.962215221072
2010-08-19,-0.1742536220384391,0.5132375215712562,-1.272487756740737,-1.0234310645970999,0.27755480440150027,0.7234842746138808,-1.0464461546405222,-0.6945384572728188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.599584217407
2010-08-20,-0.1651322039815686,0.5045895373560082,-1.0767638295062083,-1.0313644862971993,0.24727931565625466,0.6869486051425762,-1.073705851075391,-0.7329951255090535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.3951649199512
2010-08-23,-0.14466463175639555,0.4981428582137316,-0.8883534298017955,-1.0380638201772832,0.2203875580060659,0.6504777152270717,-1.10146117835453,-0.7716900630652151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.7541738999978
2010-08-24,-0.10706659147319754,0.483048194856207,-0.612180699735993,-1.018494713317038,0.1917148892532156,0.6181527168827792,-1.1261188128569795,-0.8078593458301495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.5245933260462
2010-08-25,-0.07191576091257475,0.47204166949134535,-0.367003395869252,-0.9763594291765102,0.16874113602888216,0.5875767665450914,-1.1548654018246591,-0.8460300908824713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.293683962365
2010-08-26,-0.033650299795947504,0.46520190015746665,-0.1263535138068696,-0.9107764764556889,0.14149319615816108,0.5575190526538052,-1.182125098259528,-0.8830094893351579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.6365331447312
2010-08-27,-0.02608619701707937,0.43949380162668206,-0.0030683354420598086,-0.9379264084960295,0.11923180737489222,0.5301173005503268,-1.209632610116532,-0.915318809117273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.4915021753573
2010-08-30,0.023080471045564138,0.4203896183148143,0.22678538693300918,-0.9523828658162108,0.10231315189960791,0.5031690053374496,-1.238379199084212,-0.9449595125162048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.2296448702286
2010-08-31,0.07402692799735316,0.40270055969271484,0.4430568438950055,-0.9560851292762567,0.09590187193002646,0.4799131448051829,-1.262293387320256,-0.9715027147560842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.8194131893094
2010-09-01,0.10739796966883067,0.380766127001312,0.5889791312816026,-0.9760068326565058,0.09447714304789726,0.45905412783752314,-1.2781535743369068,-0.9926610303656106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.707666259457
2010-09-02,0.14010159050687845,0.36496390129890294,0.707736887842055,-0.9619029718563289,0.0914495941733727,0.43651084241905846,-1.2914116994211384,-1.014343538478977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.8929681304787
2010-09-03,0.13898922245116216,0.3381551502316323,0.7265431014909246,-0.9906395882366892,0.09483332526842958,0.4196681579110102,-1.2982266235298558,-1.0258757735634492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.7681047600677
2010-09-06,0.13298243495029638,0.3126829058158095,0.7167917314507705,-1.0149687481169936,0.10427215411253556,0.40438018274216636,-1.3008286854622748,-1.0361213543203145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.398315437536
2010-09-07,0.16034668912090788,0.3037204494472791,0.7993301135763636,-0.9707178848564395,0.11068343408211698,0.39233118536333184,-1.3013243163065453,-1.0462716273492092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.378812233438
2010-09-08,0.1596792682874784,0.2945221389637879,0.7679864241615811,-0.9328137589559643,0.1407808317170965,0.38274381110490435,-1.2707191116728516,-1.0555641308263661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.37962665295
2010-09-09,0.14010159050687795,0.2780909689548154,0.6746518823486745,-0.934400443295984,0.1804951493064481,0.3778205648640902,-1.2226429197786284,-1.0562312849221622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0246683383696
2010-09-10,0.10361591827939598,0.26433281224873867,0.5175851720590433,-0.9331663554759693,0.20061944476652316,0.37367467329287835,-1.1724602967962563,-1.0567554774260017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.72588353801
2010-09-13,0.051779566883034076,0.24955262104449574,0.32952303557035023,-0.9324611624359599,0.2317853890630996,0.372508641288475,-1.1206668735700058,-1.0569460928819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0891789365392
2010-09-14,0.03487157243615204,0.23099876400087152,0.24907423273907636,-0.9386316015360371,0.25654005339009456,0.3660306857084565,-1.0666431115445385,-1.054420438090716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.7252191431453
2010-09-15,0.026640048823854675,0.2096932756160319,0.16409800810344405,-0.9663104283563843,0.2850346310326787,0.36376340125545,-1.013610611207612,-1.0494644362362322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.9724597612465
2010-09-16,-0.006508519236479922,0.18359208689364537,0.009469140323852062,-1.0209628889570679,0.31762530421138424,0.36169045546984396,-0.9502937708520758,-1.0436983186939965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.6236738892815
2010-09-17,-0.03409524701823481,0.15906325893766748,-0.12879135631690872,-1.0586907165975403,0.3462979729642346,0.35929361190523706,-0.8941635777384597,-1.0386470091115416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.1042456975074
2010-09-20,-0.05456281924340763,0.13728606232290555,-0.2182950027568976,-1.0884851225379137,0.3753268239376171,0.3590344936820363,-0.8335727070264105,-1.0318801604256118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.3785121841445
2010-09-21,-0.07903491646915806,0.11134210967715988,-0.3259083364143165,-1.1212765988983244,0.4066708593444596,0.36188479413724456,-0.7729818363143612,-1.018775347829621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0243897211683
2010-09-22,-0.10328454008376507,0.08594848329965725,-0.41993940465866303,-1.1484265309386643,0.43338452588438225,0.3646055354808523,-0.7032217949833107,-1.0054799197776887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.4323281681989
2010-09-23,-0.11663295675235583,0.0648002309914585,-0.4547657262306429,-1.134851564918494,0.45813919021137733,0.3662250243758569,-0.6356920924514766,-0.9886581057908352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.3423133800552
2010-09-24,-0.11752285119692846,0.04404506887486191,-0.48088546740962784,-1.1382012318585362,0.4814691256562431,0.3623382510278458,-0.5726230675180758,-0.9833208730244681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.1416661308642
2010-09-27,-0.13509826647723971,0.026591864367724285,-0.5010847339213764,-1.1075253346181526,0.5047990611011087,0.3598766279074387,-0.5104213965621478,-0.9776977170741883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1907.8870100087872
2010-09-28,-0.1564557331469852,0.011418582971878942,-0.5191944211388061,-1.063274471357598,0.5128131610630855,0.3554068385572259,-0.45912360418016746,-0.9732182538595587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1905.538052680083
2010-09-29,-0.15512089148012623,0.0018271822967851079,-0.46660667556511637,-0.9985730099367882,0.5252795387817161,0.3554068385572259,-0.4240577219480408,-0.9704066758844191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1900.74798002529
2010-09-30,-0.16135015259213492,-0.006113239573579641,-0.4436213033276093,-0.9294640920159227,0.5398830098235404,0.35579551589202707,-0.38143346934079136,-0.9645929044781977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1893.3689106067427
2010-10-01,-0.14199494842267815,-0.013110244984098934,-0.37814781877228637,-0.8758694209752516,0.5530617519832357,0.35514772033402514,-0.341783001799164,-0.9583025944321222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1889.4446944855226
2010-10-04,-0.10995874841805958,-0.016333584555236938,-0.25068348181883904,-0.804468625674357,0.5655281297018662,0.3553420590014257,-0.3037433345014153,-0.9522028998419885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1885.1711352579352
2010-10-05,-0.11440822064092325,-0.01641220259355763,-0.2346633738957284,-0.7320100408134492,0.5838715140592797,0.3603300847980399,-0.26384505153765275,-0.9403847415736041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1904.6550504725774
2010-10-06,-0.11752285119692772,-0.01947830608805477,-0.2228224245612549,-0.678767966292783,0.6011463517550962,0.36797407238246177,-0.22692055363951227,-0.9285665833052197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1914.7259906984718
2010-10-07,-0.10261711925033436,-0.024745714655524543,-0.15456283428017392,-0.6459764899323719,0.6127222739223962,0.3782740217546913,-0.2044932579362793,-0.9146040011574915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1913.1914528815446
2010-10-08,-0.08593159841459548,-0.03756045490175638,-0.10197508870648384,-0.6459764899323719,0.6191335538919776,0.3892217666849227,-0.18702227067574975,-0.8999742649139673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1911.4404509312242
2010-10-11,-0.06991349841228608,-0.050532431224629346,-0.0500838695642329,-0.6440372090723478,0.6234077405383651,0.40327893029356293,-0.16632968292746303,-0.8831524509271138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1921.6121219914698
2010-10-12,-0.06813370952314031,-0.060438304053005175,-0.04102902595551828,-0.6198843474520456,0.6353398449261972,0.41837256679500623,-0.15170857302148796,-0.8654252135245374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1914.8074326496496
2010-10-13,-0.06924607757885635,-0.07914939717327024,-0.023615865169527784,-0.6318726291321957,0.6492309515269571,0.43664040153065864,-0.13522884744949912,-0.8469831681621794,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1937.4568679140143
2010-10-14,-0.06679886785628111,-0.09235722761110451,0.027230564325562704,-0.6147716979119816,0.6554641403862723,0.4507623446950991,-0.13052035442893087,-0.831400354638947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1937.3282753595233
2010-10-15,-0.07725512758001081,-0.1025775725927618,0.04429546189583305,-0.5770438702715092,0.6661496070022415,0.45406610204090847,-0.11763395247790197,-0.8153410024758603,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1937.7847789279665
2010-10-18,-0.09104849147088813,-0.10745189096862916,0.06031556981894371,-0.5188654444707804,0.6677524269946367,0.4554264727127124,-0.11168638234665786,-0.8004253430484235,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1939.3814698128979
2010-10-19,-0.10128227758347441,-0.10642985647046353,0.04081282973863502,-0.44340978918983553,0.665615333671443,0.45562081138011307,-0.10673007390395446,-0.7846995679332346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1930.334983604449
2010-10-20,-0.11819027203035645,-0.10855254350511574,-0.0027200722263404317,-0.3889336268491534,0.6611630559147892,0.4553616931569122,-0.10276502714979173,-0.7674012153065269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1934.8807304057093
2010-10-21,-0.1522287345352637,-0.11177588307625373,-0.12844309310118818,-0.3483850270486453,0.6600945092531922,0.45406610204090847,-0.09855216497349382,-0.750293478135761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1948.6980003857777
